Year	Age	Female	Male	Total
1922	0	0.0692908011869436	0.0808506550218341	0.070993031358885
1922	1	0.0155130434782609	0.0270655412115194	0.0258456973293769
1922	2	0.00991265306122449	0.0105778321108394	0.0112296693476318
1922	3	0.00339407490217999	0.00345951859956236	0.00351019252548131
1922	4	0.00279949399114485	0.00229233226837061	0.00265672550213025
1922	5	0.00240560747663551	0.00314297589359933	0.00230458383594692
1922	6	0.0019345977763244	0.00189951865222623	0.00195774647887324
1922	7	0.0015015479876161	0.00244530493707648	0.00160362694300518
1922	8	0.00111798396334479	0.00210485436893204	0.00134377038486628
1922	9	0.00143632075471698	0.0010415512465374	0.000951720595788392
1922	10	0.0013498127340824	0.00141552142279709	0.000998314606741573
1922	11	0.0015755258126195	0.00103899220155969	0.00113948787061995
1922	12	0.000991294885745375	0.000855208333333333	0.000999422965954991
1922	13	0.00120786516853933	0.00100996483001172	0.0014869918699187
1922	14	0.00128996960486322	0.00145620437956204	0.001374749498998
1922	15	0.00144014962593516	0.00113224043715847	0.00158653149891383
1922	16	0.00218344709897611	0.00147290930506478	0.001507747318236
1922	17	0.00235938903863432	0.00231062449310624	0.00146207264957265
1922	18	0.00185	0.00179685681024447	0.00148364368394565
1922	19	0.00243446601941748	0.00216624365482233	0.00202079395085066
1922	20	0.00188675958188153	0.00250172294968987	0.0021100184388445
1922	21	0.00171822916666667	0.00296419650291424	0.00313553113553114
1922	22	0.00171443246019517	0.00363211951447246	0.00240280561122244
1922	23	0.00263836477987421	0.00276066522053507	0.00197509684560044
1922	24	0.00261358655953251	0.00330878859857482	0.00204840425531915
1922	25	0.00317683465959328	0.00252486910994764	0.00247631754503002
1922	26	0.00329288321167883	0.00347540983606557	0.00295794392523365
1922	27	0.00202941176470588	0.00392483349191246	0.00238872225554889
1922	28	0.00330024813895782	0.00381962864721485	0.00376363636363636
1922	29	0.00234973325429757	0.00343932411674347	0.0021979057591623
1922	30	0.00272034459907223	0.00372550750220653	0.00326295133437991
1922	31	0.00222561307901907	0.00448251748251748	0.00328560431100847
1922	32	0.00327272727272727	0.00352850105559465	0.00308172757475083
1922	33	0.00275456760048721	0.0044316163410302	0.00246205821205821
1922	34	0.00269848661233993	0.0039134477825465	0.00391575663026521
1922	35	0.00283333333333333	0.00430331023864511	0.00373802612481858
1922	36	0.00336407103825137	0.00530099728014506	0.00346278317152104
1922	37	0.00332602921646746	0.00442430858806405	0.00367668670674683
1922	38	0.00538974854932302	0.00509408194233687	0.00320820189274448
1922	39	0.00326823387582881	0.00510622710622711	0.00464172335600907
1922	40	0.00306264108352145	0.00494037356321839	0.00408841259209645
1922	41	0.00331936245572609	0.00608707360861759	0.0036593471810089
1922	42	0.00445955132562882	0.00648179705654531	0.00531635581061693
1922	43	0.00348277747402952	0.00692906574394464	0.00385013477088949
1922	44	0.00362626832018038	0.0081796875	0.00368740592072253
1922	45	0.00666025024061598	0.00608290155440414	0.00591307523739956
1922	46	0.00399564270152505	0.00478755144032922	0.00687219917012448
1922	47	0.00707454545454545	0.00961909353905497	0.00457897462454687
1922	48	0.00468250539956803	0.00565942028985507	0.00580047505938242
1922	49	0.00628872282608696	0.00876514584891548	0.00717158544955388
1922	50	0.0076828125	0.00692103746397694	0.00923938879456706
1922	51	0.00640284054228535	0.00640408805031447	0.00630646083476272
1922	52	0.006806162464986	0.00778395061728395	0.0118337684943429
1922	53	0.00650335917312661	0.0136478632478632	0.012357080799305
1922	54	0.0114527027027027	0.0147137809187279	0.0145410628019324
1922	55	0.00996445131375579	0.0086738683127572	0.0125292125317528
1922	56	0.012092	0.0127225063938619	0.0135909445745511
1922	57	0.0129781729991916	0.0119628378378378	0.0185129740518962
1922	58	0.0138942161339422	0.020280612244898	0.018
1922	59	0.0111733490566038	0.0146789625360231	0.0168714613618975
1922	60	0.0164586709886548	0.015403530127815	0.0185412919051513
1922	61	0.0133649870801034	0.0199081632653061	0.0173192727272727
1922	62	0.0159307228915663	0.0226429034348671	0.0194418901660281
1922	63	0.0176559343434343	0.0286131558339859	0.0182714285714286
1922	64	0.0268772845953003	0.0251942857142857	0.0237466032608696
1922	65	0.0268943154523619	0.0392108108108108	0.0219861751152074
1922	66	0.0244962121212121	0.0356848281642917	0.0220285544318858
1922	67	0.0198488188976378	0.0279501432664756	0.0228314666666667
1922	68	0.0315105301379811	0.0509704035874439	0.0296452965847813
1922	69	0.0363852140077821	0.0439445244956772	0.0354529686457638
1922	70	0.0303129816241849	0.0329589905362776	0.0460630630630631
1922	71	0.0327791336180598	0.0431791426743442	0.0420683579985906
1922	72	0.0483586647727273	0.0530068027210884	0.0432327044025157
1922	73	0.0385007841087297	0.063575158786168	0.0578499641062455
1922	74	0.0759274509803921	0.0710548823948681	0.0575019893899204
1922	75	0.0507957175925926	0.0580983342289092	0.066993031358885
1922	76	0.0703705660377359	0.0614760087241003	0.0519784172661871
1922	77	0.0698634788634789	0.0628542407313357	0.0572304890738814
1922	78	0.0648005813953488	0.0828790035587189	0.0687359865470852
1922	79	0.0607352793155511	0.0891782296650718	0.0953791606367583
1922	80	0.0775128992628993	0.144566055045872	0.086960981749528
1922	81	0.102033259423503	0.118118926758521	0.0925084745762712
1922	82	0.123773219814241	0.173303956834532	0.100588648332358
1922	83	0.111732432432432	0.103675732217573	0.112803821656051
1922	84	0.126585288522511	0.181494023904382	0.181565857885615
1922	85	0.112264119601329	0.128416386083053	0.112355437665783
1922	86	0.182415584415584	0.209192244224422	0.225252641690682
1922	87	0.122479283887468	0.148314316469322	0.144811527377522
1922	88	0.148000589970501	0.142903816793893	0.161604593420236
1922	89	0.186205902539465	0.248846715328467	0.24032170212766
1922	90	0.195858496953284	0.172638723634397	0.193021992238034
1922	91	0.22251467268623	0.287633414436334	0.209265374331551
1922	92	0.169934023991276	0.385049180327869	0.20700184501845
1922	93	0.197777777777778	0.206445595854922	0.315372987477639
1922	94	0.385918489065606	0.299526836158192	0.252330164765526
1922	95	0.268592541436464	0.348012903225806	0.316458498023715
1922	96	0.303378432685867	0.275575149213239	0.258459324847814
1922	97	0.328317945383615	0.289443927948867	0.492870714985309
1922	98	0.307303645833333	0.401609016999261	0.311943844492441
1922	99	0.289330158730159	0.316941340782123	0.424578461538462
1922	100	0.299420126671358	0.50281173380035	0.289264020163831
1922	101	0.506119850187266	0.267705555555556	0.33755562958028
1922	102	0.323546242774566	0.275185880829016	0.484638532110092
1922	103	0.447388888888889	0.822274550484094	0.622331846565566
1922	104	0.267007095793208	0.142855747558227	0.395584026622296
1922	105	0.197937901498929	0	0.203058326289096
1922	106	0.279218730745533	2.36047616312464	0.415856851757514
1922	107	0	.	0
1922	108	.	.	.
1922	109	.	.	.
1922	110+	.	.	.
1923	0	0.0543668384879725	0.0527312579415502	0.0384404824331411
1923	1	0.00976809378185525	0.0208503468780971	0.0157010148321624
1923	2	0.00763024390243902	0.0058465829846583	0.00439111592632719
1923	3	0.00305689149560117	0.00548747591522158	0.00452487562189055
